Year,Gebietseinheit,Land der Staatsangehörigkeit,Units,GeoCode,Value
2013,Statistische Region Weser-Ems,Syrien,Veränderung gegenüber 2005 in Prozent,K034,67
2013,Niedersachsen,Syrien,Veränderung gegenüber 2005 in Prozent,K030,76
2014,"Braunschweig, Stadt",Syrien,Veränderung gegenüber 2005 in Prozent,K03101,126
2014,"Salzgitter, Stadt",Syrien,Veränderung gegenüber 2005 in Prozent,K03102,1033
2014,"Wolfsburg, Stadt",Syrien,Veränderung gegenüber 2005 in Prozent,K03103,417
2014,Gifhorn,Syrien,Veränderung gegenüber 2005 in Prozent,K03151,151
2014,Goslar,Syrien,Veränderung gegenüber 2005 in Prozent,K03153,343
2014,Helmstedt,Syrien,Veränderung gegenüber 2005 in Prozent,K03154,227
2014,Northeim,Syrien,Veränderung gegenüber 2005 in Prozent,K03155,128
2014,Peine,Syrien,Veränderung gegenüber 2005 in Prozent,K03157,154
2014,Wolfenbüttel,Syrien,Veränderung gegenüber 2005 in Prozent,K03158,96
2014,Göttingen,Syrien,Veränderung gegenüber 2005 in Prozent,K03159,169
2014,Statistische Region Braunschweig,Syrien,Veränderung gegenüber 2005 in Prozent,K031,220
2014,Region Hannover,Syrien,Veränderung gegenüber 2005 in Prozent,K03241,253
2014,"dav. Hannover, Lhst.",Syrien,Veränderung gegenüber 2005 in Prozent,K03241001,185
2014,"dav. Hannover, Umland",Syrien,Veränderung gegenüber 2005 in Prozent,K03241999,330
2014,Diepholz,Syrien,Veränderung gegenüber 2005 in Prozent,K03251,290
2014,Hameln-Pyrmont,Syrien,Veränderung gegenüber 2005 in Prozent,K03252,177
2014,Hildesheim,Syrien,Veränderung gegenüber 2005 in Prozent,K03254,172
2014,Holzminden,Syrien,Veränderung gegenüber 2005 in Prozent,K03255,465
2014,Nienburg (Weser),Syrien,Veränderung gegenüber 2005 in Prozent,K03256,69
2014,Schaumburg,Syrien,Veränderung gegenüber 2005 in Prozent,K03257,78
2014,Statistische Region Hannover,Syrien,Veränderung gegenüber 2005 in Prozent,K032,198
2014,Celle,Syrien,Veränderung gegenüber 2005 in Prozent,K03351,255
2014,Cuxhaven,Syrien,Veränderung gegenüber 2005 in Prozent,K03352,97
2014,Harburg,Syrien,Veränderung gegenüber 2005 in Prozent,K03353,151
2014,Lüchow-Dannenberg,Syrien,Veränderung gegenüber 2005 in Prozent,K03354,957
2014,Lüneburg,Syrien,Veränderung gegenüber 2005 in Prozent,K03355,166
2014,Osterholz,Syrien,Veränderung gegenüber 2005 in Prozent,K03356,65
2014,Rotenburg (Wümme),Syrien,Veränderung gegenüber 2005 in Prozent,K03357,184
2014,Heidekreis,Syrien,Veränderung gegenüber 2005 in Prozent,K03358,215
2014,Stade,Syrien,Veränderung gegenüber 2005 in Prozent,K03359,107
2014,Uelzen,Syrien,Veränderung gegenüber 2005 in Prozent,K03360,500
2014,Verden,Syrien,Veränderung gegenüber 2005 in Prozent,K03361,191
2014,Statistische Region Lüneburg,Syrien,Veränderung gegenüber 2005 in Prozent,K033,184
2014,"Delmenhorst, Stadt",Syrien,Veränderung gegenüber 2005 in Prozent,K03401,123
2014,"Emden, Stadt",Syrien,Veränderung gegenüber 2005 in Prozent,K03402,11900
2014,"Oldenburg (Oldb), Stadt",Syrien,Veränderung gegenüber 2005 in Prozent,K03403,287
2014,"Osnabrück, Stadt",Syrien,Veränderung gegenüber 2005 in Prozent,K03404,624
2014,"Wilhelmshaven, Stadt",Syrien,Veränderung gegenüber 2005 in Prozent,K03405,98
2014,Ammerland,Syrien,Veränderung gegenüber 2005 in Prozent,K03451,189
2014,Aurich,Syrien,Veränderung gegenüber 2005 in Prozent,K03452,391
2014,Cloppenburg,Syrien,Veränderung gegenüber 2005 in Prozent,K03453,163
2014,Emsland,Syrien,Veränderung gegenüber 2005 in Prozent,K03454,349
2014,Friesland,Syrien,Veränderung gegenüber 2005 in Prozent,K03455,105
2014,Grafschaft Bentheim,Syrien,Veränderung gegenüber 2005 in Prozent,K03456,141
2014,Leer,Syrien,Veränderung gegenüber 2005 in Prozent,K03457,242
2014,Oldenburg,Syrien,Veränderung gegenüber 2005 in Prozent,K03458,105
2014,Osnabrück,Syrien,Veränderung gegenüber 2005 in Prozent,K03459,240
2014,Vechta,Syrien,Veränderung gegenüber 2005 in Prozent,K03460,223
2014,Wesermarsch,Syrien,Veränderung gegenüber 2005 in Prozent,K03461,128
2014,Wittmund,Syrien,Veränderung gegenüber 2005 in Prozent,K03462,1000
2014,Statistische Region Weser-Ems,Syrien,Veränderung gegenüber 2005 in Prozent,K034,239
2014,Niedersachsen,Syrien,Veränderung gegenüber 2005 in Prozent,K030,212
2015,"Braunschweig, Stadt",Syrien,Veränderung gegenüber 2005 in Prozent,K03101,593
2015,"Salzgitter, Stadt",Syrien,Veränderung gegenüber 2005 in Prozent,K03102,2376
2015,"Wolfsburg, Stadt",Syrien,Veränderung gegenüber 2005 in Prozent,K03103,721
2015,Gifhorn,Syrien,Veränderung gegenüber 2005 in Prozent,K03151,410
2015,Goslar,Syrien,Veränderung gegenüber 2005 in Prozent,K03153,1259
2015,Helmstedt,Syrien,Veränderung gegenüber 2005 in Prozent,K03154,1100
2015,Northeim,Syrien,Veränderung gegenüber 2005 in Prozent,K03155,480
2015,Peine,Syrien,Veränderung gegenüber 2005 in Prozent,K03157,574
2015,Wolfenbüttel,Syrien,Veränderung gegenüber 2005 in Prozent,K03158,321
2015,Göttingen,Syrien,Veränderung gegenüber 2005 in Prozent,K03159,644
2015,Statistische Region Braunschweig,Syrien,Veränderung gegenüber 2005 in Prozent,K031,680
2015,Region Hannover,Syrien,Veränderung gegenüber 2005 in Prozent,K03241,620
2015,"dav. Hannover, Lhst.",Syrien,Veränderung gegenüber 2005 in Prozent,K03241001,415
2015,"dav. Hannover, Umland",Syrien,Veränderung gegenüber 2005 in Prozent,K03241999,850
2015,Diepholz,Syrien,Veränderung gegenüber 2005 in Prozent,K03251,732
2015,Hameln-Pyrmont,Syrien,Veränderung gegenüber 2005 in Prozent,K03252,540
2015,Hildesheim,Syrien,Veränderung gegenüber 2005 in Prozent,K03254,419
2015,Holzminden,Syrien,Veränderung gegenüber 2005 in Prozent,K03255,1338
2015,Nienburg (Weser),Syrien,Veränderung gegenüber 2005 in Prozent,K03256,179
2015,Schaumburg,Syrien,Veränderung gegenüber 2005 in Prozent,K03257,273
2015,Statistische Region Hannover,Syrien,Veränderung gegenüber 2005 in Prozent,K032,504
2015,Celle,Syrien,Veränderung gegenüber 2005 in Prozent,K03351,669
2015,Cuxhaven,Syrien,Veränderung gegenüber 2005 in Prozent,K03352,948
2015,Harburg,Syrien,Veränderung gegenüber 2005 in Prozent,K03353,355
2015,Lüchow-Dannenberg,Syrien,Veränderung gegenüber 2005 in Prozent,K03354,4171
2015,Lüneburg,Syrien,Veränderung gegenüber 2005 in Prozent,K03355,419
2015,Osterholz,Syrien,Veränderung gegenüber 2005 in Prozent,K03356,465
2015,Rotenburg (Wümme),Syrien,Veränderung gegenüber 2005 in Prozent,K03357,1351
2015,Heidekreis,Syrien,Veränderung gegenüber 2005 in Prozent,K03358,488
2015,Stade,Syrien,Veränderung gegenüber 2005 in Prozent,K03359,1676
2015,Uelzen,Syrien,Veränderung gegenüber 2005 in Prozent,K03360,824
2015,Verden,Syrien,Veränderung gegenüber 2005 in Prozent,K03361,795
2015,Statistische Region Lüneburg,Syrien,Veränderung gegenüber 2005 in Prozent,K033,755
2015,"Delmenhorst, Stadt",Syrien,Veränderung gegenüber 2005 in Prozent,K03401,606
2015,"Emden, Stadt",Syrien,Veränderung gegenüber 2005 in Prozent,K03402,56200
2015,"Oldenburg (Oldb), Stadt",Syrien,Veränderung gegenüber 2005 in Prozent,K03403,839
2015,"Osnabrück, Stadt",Syrien,Veränderung gegenüber 2005 in Prozent,K03404,1428
2015,"Wilhelmshaven, Stadt",Syrien,Veränderung gegenüber 2005 in Prozent,K03405,420
2015,Ammerland,Syrien,Veränderung gegenüber 2005 in Prozent,K03451,555
2015,Aurich,Syrien,Veränderung gegenüber 2005 in Prozent,K03452,1249
2015,Cloppenburg,Syrien,Veränderung gegenüber 2005 in Prozent,K03453,602
2015,Emsland,Syrien,Veränderung gegenüber 2005 in Prozent,K03454,1380
2015,Friesland,Syrien,Veränderung gegenüber 2005 in Prozent,K03455,808
2015,Grafschaft Bentheim,Syrien,Veränderung gegenüber 2005 in Prozent,K03456,593
2015,Leer,Syrien,Veränderung gegenüber 2005 in Prozent,K03457,638
2015,Oldenburg,Syrien,Veränderung gegenüber 2005 in Prozent,K03458,509
2015,Osnabrück,Syrien,Veränderung gegenüber 2005 in Prozent,K03459,538
2015,Vechta,Syrien,Veränderung gegenüber 2005 in Prozent,K03460,643
2015,Wesermarsch,Syrien,Veränderung gegenüber 2005 in Prozent,K03461,821
2015,Wittmund,Syrien,Veränderung gegenüber 2005 in Prozent,K03462,4343
2015,Statistische Region Weser-Ems,Syrien,Veränderung gegenüber 2005 in Prozent,K034,791
2015,Niedersachsen,Syrien,Veränderung gegenüber 2005 in Prozent,K030,657
2016,"Braunschweig, Stadt",Syrien,Veränderung gegenüber 2005 in Prozent,K03101,796
2016,"Salzgitter, Stadt",Syrien,Veränderung gegenüber 2005 in Prozent,K03102,6324
2016,"Wolfsburg, Stadt",Syrien,Veränderung gegenüber 2005 in Prozent,K03103,1034
2016,Gifhorn,Syrien,Veränderung gegenüber 2005 in Prozent,K03151,1089
2016,Goslar,Syrien,Veränderung gegenüber 2005 in Prozent,K03153,2219
2016,Helmstedt,Syrien,Veränderung gegenüber 2005 in Prozent,K03154,1881
2016,Northeim,Syrien,Veränderung gegenüber 2005 in Prozent,K03155,728
2016,Peine,Syrien,Veränderung gegenüber 2005 in Prozent,K03157,1063
2016,Wolfenbüttel,Syrien,Veränderung gegenüber 2005 in Prozent,K03158,552
2016,Göttingen,Syrien,Veränderung gegenüber 2005 in Prozent,K03159,1104
2016,Statistische Region Braunschweig,Syrien,Veränderung gegenüber 2005 in Prozent,K031,1230
2016,Region Hannover,Syrien,Veränderung gegenüber 2005 in Prozent,K03241,972
2016,"dav. Hannover, Lhst.",Syrien,Veränderung gegenüber 2005 in Prozent,K03241001,664
2016,"dav. Hannover, Umland",Syrien,Veränderung gegenüber 2005 in Prozent,K03241999,1317
2016,Diepholz,Syrien,Veränderung gegenüber 2005 in Prozent,K03251,1115
2016,Hameln-Pyrmont,Syrien,Veränderung gegenüber 2005 in Prozent,K03252,928
2016,Hildesheim,Syrien,Veränderung gegenüber 2005 in Prozent,K03254,619
2016,Holzminden,Syrien,Veränderung gegenüber 2005 in Prozent,K03255,2362
2016,Nienburg (Weser),Syrien,Veränderung gegenüber 2005 in Prozent,K03256,299
2016,Schaumburg,Syrien,Veränderung gegenüber 2005 in Prozent,K03257,782
2016,Statistische Region Hannover,Syrien,Veränderung gegenüber 2005 in Prozent,K032,821
2016,Celle,Syrien,Veränderung gegenüber 2005 in Prozent,K03351,1082
2016,Cuxhaven,Syrien,Veränderung gegenüber 2005 in Prozent,K03352,1762
2016,Harburg,Syrien,Veränderung gegenüber 2005 in Prozent,K03353,952
2016,Lüchow-Dannenberg,Syrien,Veränderung gegenüber 2005 in Prozent,K03354,3757
2016,Lüneburg,Syrien,Veränderung gegenüber 2005 in Prozent,K03355,1186
2016,Osterholz,Syrien,Veränderung gegenüber 2005 in Prozent,K03356,677
2016,Rotenburg (Wümme),Syrien,Veränderung gegenüber 2005 in Prozent,K03357,2586
2016,Heidekreis,Syrien,Veränderung gegenüber 2005 in Prozent,K03358,1169
2016,Stade,Syrien,Veränderung gegenüber 2005 in Prozent,K03359,2557
2016,Uelzen,Syrien,Veränderung gegenüber 2005 in Prozent,K03360,1753
2016,Verden,Syrien,Veränderung gegenüber 2005 in Prozent,K03361,1002
2016,Statistische Region Lüneburg,Syrien,Veränderung gegenüber 2005 in Prozent,K033,1362
2016,"Delmenhorst, Stadt",Syrien,Veränderung gegenüber 2005 in Prozent,K03401,1044
2016,"Emden, Stadt",Syrien,Veränderung gegenüber 2005 in Prozent,K03402,65900
2016,"Oldenburg (Oldb), Stadt",Syrien,Veränderung gegenüber 2005 in Prozent,K03403,1438
2016,"Osnabrück, Stadt",Syrien,Veränderung gegenüber 2005 in Prozent,K03404,3081
2016,"Wilhelmshaven, Stadt",Syrien,Veränderung gegenüber 2005 in Prozent,K03405,1820
2016,Ammerland,Syrien,Veränderung gegenüber 2005 in Prozent,K03451,962
2016,Aurich,Syrien,Veränderung gegenüber 2005 in Prozent,K03452,1820
2016,Cloppenburg,Syrien,Veränderung gegenüber 2005 in Prozent,K03453,1038
2016,Emsland,Syrien,Veränderung gegenüber 2005 in Prozent,K03454,2684
2016,Friesland,Syrien,Veränderung gegenüber 2005 in Prozent,K03455,2125
2016,Grafschaft Bentheim,Syrien,Veränderung gegenüber 2005 in Prozent,K03456,890
2016,Leer,Syrien,Veränderung gegenüber 2005 in Prozent,K03457,1188
2016,Oldenburg,Syrien,Veränderung gegenüber 2005 in Prozent,K03458,774
2016,Osnabrück,Syrien,Veränderung gegenüber 2005 in Prozent,K03459,1077
2016,Vechta,Syrien,Veränderung gegenüber 2005 in Prozent,K03460,912
2016,Wesermarsch,Syrien,Veränderung gegenüber 2005 in Prozent,K03461,1412
2016,Wittmund,Syrien,Veränderung gegenüber 2005 in Prozent,K03462,4971
2016,Statistische Region Weser-Ems,Syrien,Veränderung gegenüber 2005 in Prozent,K034,1401
2016,Niedersachsen,Syrien,Veränderung gegenüber 2005 in Prozent,K030,1146
2017,"Braunschweig, Stadt",Syrien,Veränderung gegenüber 2005 in Prozent,K03101,957
2017,"Salzgitter, Stadt",Syrien,Veränderung gegenüber 2005 in Prozent,K03102,8324
2017,"Wolfsburg, Stadt",Syrien,Veränderung gegenüber 2005 in Prozent,K03103,1146
2017,Gifhorn,Syrien,Veränderung gegenüber 2005 in Prozent,K03151,1113
2017,Goslar,Syrien,Veränderung gegenüber 2005 in Prozent,K03153,2503
2017,Helmstedt,Syrien,Veränderung gegenüber 2005 in Prozent,K03154,1631
2017,Northeim,Syrien,Veränderung gegenüber 2005 in Prozent,K03155,799
2017,Peine,Syrien,Veränderung gegenüber 2005 in Prozent,K03157,1237
2017,Wolfenbüttel,Syrien,Veränderung gegenüber 2005 in Prozent,K03158,540
2017,Göttingen,Syrien,Veränderung gegenüber 2005 in Prozent,K03159,1309
2017,Statistische Region Braunschweig,Syrien,Veränderung gegenüber 2005 in Prozent,K031,1430
2017,Region Hannover,Syrien,Veränderung gegenüber 2005 in Prozent,K03241,1144
2017,"dav. Hannover, Lhst.",Syrien,Veränderung gegenüber 2005 in Prozent,K03241001,873
2017,"dav. Hannover, Umland",Syrien,Veränderung gegenüber 2005 in Prozent,K03241999,1448
2017,Diepholz,Syrien,Veränderung gegenüber 2005 in Prozent,K03251,1202
2017,Hameln-Pyrmont,Syrien,Veränderung gegenüber 2005 in Prozent,K03252,1139
2017,Hildesheim,Syrien,Veränderung gegenüber 2005 in Prozent,K03254,660
2017,Holzminden,Syrien,Veränderung gegenüber 2005 in Prozent,K03255,2708
2017,Nienburg (Weser),Syrien,Veränderung gegenüber 2005 in Prozent,K03256,315
2017,Schaumburg,Syrien,Veränderung gegenüber 2005 in Prozent,K03257,867
2017,Statistische Region Hannover,Syrien,Veränderung gegenüber 2005 in Prozent,K032,943
2017,Celle,Syrien,Veränderung gegenüber 2005 in Prozent,K03351,1210
2017,Cuxhaven,Syrien,Veränderung gegenüber 2005 in Prozent,K03352,1745
2017,Harburg,Syrien,Veränderung gegenüber 2005 in Prozent,K03353,1030
2017,Lüchow-Dannenberg,Syrien,Veränderung gegenüber 2005 in Prozent,K03354,3400
2017,Lüneburg,Syrien,Veränderung gegenüber 2005 in Prozent,K03355,1353
2017,Osterholz,Syrien,Veränderung gegenüber 2005 in Prozent,K03356,707
2017,Rotenburg (Wümme),Syrien,Veränderung gegenüber 2005 in Prozent,K03357,2470
2017,Heidekreis,Syrien,Veränderung gegenüber 2005 in Prozent,K03358,1032
2017,Stade,Syrien,Veränderung gegenüber 2005 in Prozent,K03359,2879
2017,Uelzen,Syrien,Veränderung gegenüber 2005 in Prozent,K03360,1885
2017,Verden,Syrien,Veränderung gegenüber 2005 in Prozent,K03361,1061
2017,Statistische Region Lüneburg,Syrien,Veränderung gegenüber 2005 in Prozent,K033,1428
2017,"Delmenhorst, Stadt",Syrien,Veränderung gegenüber 2005 in Prozent,K03401,1395
2017,"Emden, Stadt",Syrien,Veränderung gegenüber 2005 in Prozent,K03402,78400
2017,"Oldenburg (Oldb), Stadt",Syrien,Veränderung gegenüber 2005 in Prozent,K03403,1726
2017,"Osnabrück, Stadt",Syrien,Veränderung gegenüber 2005 in Prozent,K03404,3685
2017,"Wilhelmshaven, Stadt",Syrien,Veränderung gegenüber 2005 in Prozent,K03405,2918
2017,Ammerland,Syrien,Veränderung gegenüber 2005 in Prozent,K03451,957
2017,Aurich,Syrien,Veränderung gegenüber 2005 in Prozent,K03452,1762
2017,Cloppenburg,Syrien,Veränderung gegenüber 2005 in Prozent,K03453,962
2017,Emsland,Syrien,Veränderung gegenüber 2005 in Prozent,K03454,2591
2017,Friesland,Syrien,Veränderung gegenüber 2005 in Prozent,K03455,1938
2017,Grafschaft Bentheim,Syrien,Veränderung gegenüber 2005 in Prozent,K03456,967
2017,Leer,Syrien,Veränderung gegenüber 2005 in Prozent,K03457,1143
2017,Oldenburg,Syrien,Veränderung gegenüber 2005 in Prozent,K03458,698
2017,Osnabrück,Syrien,Veränderung gegenüber 2005 in Prozent,K03459,1083
2017,Vechta,Syrien,Veränderung gegenüber 2005 in Prozent,K03460,1018
2017,Wesermarsch,Syrien,Veränderung gegenüber 2005 in Prozent,K03461,1516
2017,Wittmund,Syrien,Veränderung gegenüber 2005 in Prozent,K03462,4829
2017,Statistische Region Weser-Ems,Syrien,Veränderung gegenüber 2005 in Prozent,K034,1509
2017,Niedersachsen,Syrien,Veränderung gegenüber 2005 in Prozent,K030,1270
2018,"Braunschweig, Stadt",Syrien,Veränderung gegenüber 2005 in Prozent,K03101,1181
2018,"Salzgitter, Stadt",Syrien,Veränderung gegenüber 2005 in Prozent,K03102,8791
2018,"Wolfsburg, Stadt",Syrien,Veränderung gegenüber 2005 in Prozent,K03103,1217
2018,Gifhorn,Syrien,Veränderung gegenüber 2005 in Prozent,K03151,1269
2018,Goslar,Syrien,Veränderung gegenüber 2005 in Prozent,K03153,2512
2018,Helmstedt,Syrien,Veränderung gegenüber 2005 in Prozent,K03154,1592
2018,Northeim,Syrien,Veränderung gegenüber 2005 in Prozent,K03155,890
2018,Peine,Syrien,Veränderung gegenüber 2005 in Prozent,K03157,1346
2018,Wolfenbüttel,Syrien,Veränderung gegenüber 2005 in Prozent,K03158,521
2018,Göttingen,Syrien,Veränderung gegenüber 2005 in Prozent,K03159,1386
2018,Statistische Region Braunschweig,Syrien,Veränderung gegenüber 2005 in Prozent,K031,1537
2018,Region Hannover,Syrien,Veränderung gegenüber 2005 in Prozent,K03241,1291
2018,"dav. Hannover, Lhst.",Syrien,Veränderung gegenüber 2005 in Prozent,K03241001,1037
2018,"dav. Hannover, Umland",Syrien,Veränderung gegenüber 2005 in Prozent,K03241999,1574
2018,Diepholz,Syrien,Veränderung gegenüber 2005 in Prozent,K03251,1321
2018,Hameln-Pyrmont,Syrien,Veränderung gegenüber 2005 in Prozent,K03252,1291
2018,Hildesheim,Syrien,Veränderung gegenüber 2005 in Prozent,K03254,748
2018,Holzminden,Syrien,Veränderung gegenüber 2005 in Prozent,K03255,2496
2018,Nienburg (Weser),Syrien,Veränderung gegenüber 2005 in Prozent,K03256,311
2018,Schaumburg,Syrien,Veränderung gegenüber 2005 in Prozent,K03257,893
2018,Statistische Region Hannover,Syrien,Veränderung gegenüber 2005 in Prozent,K032,1042
2018,Celle,Syrien,Veränderung gegenüber 2005 in Prozent,K03351,1255
2018,Cuxhaven,Syrien,Veränderung gegenüber 2005 in Prozent,K03352,1722
2018,Harburg,Syrien,Veränderung gegenüber 2005 in Prozent,K03353,1088
2018,Lüchow-Dannenberg,Syrien,Veränderung gegenüber 2005 in Prozent,K03354,3686
2018,Lüneburg,Syrien,Veränderung gegenüber 2005 in Prozent,K03355,1460
2018,Osterholz,Syrien,Veränderung gegenüber 2005 in Prozent,K03356,743
2018,Rotenburg (Wümme),Syrien,Veränderung gegenüber 2005 in Prozent,K03357,2447
2018,Heidekreis,Syrien,Veränderung gegenüber 2005 in Prozent,K03358,1098
2018,Stade,Syrien,Veränderung gegenüber 2005 in Prozent,K03359,3243
2018,Uelzen,Syrien,Veränderung gegenüber 2005 in Prozent,K03360,1885
2018,Verden,Syrien,Veränderung gegenüber 2005 in Prozent,K03361,1083
2018,Statistische Region Lüneburg,Syrien,Veränderung gegenüber 2005 in Prozent,K033,1499
2018,"Delmenhorst, Stadt",Syrien,Veränderung gegenüber 2005 in Prozent,K03401,1520
2018,"Emden, Stadt",Syrien,Veränderung gegenüber 2005 in Prozent,K03402,83900
2018,"Oldenburg (Oldb), Stadt",Syrien,Veränderung gegenüber 2005 in Prozent,K03403,1933
2018,"Osnabrück, Stadt",Syrien,Veränderung gegenüber 2005 in Prozent,K03404,4101
2018,"Wilhelmshaven, Stadt",Syrien,Veränderung gegenüber 2005 in Prozent,K03405,3338
2018,Ammerland,Syrien,Veränderung gegenüber 2005 in Prozent,K03451,993
2018,Aurich,Syrien,Veränderung gegenüber 2005 in Prozent,K03452,1843
2018,Cloppenburg,Syrien,Veränderung gegenüber 2005 in Prozent,K03453,925
2018,Emsland,Syrien,Veränderung gegenüber 2005 in Prozent,K03454,2596
2018,Friesland,Syrien,Veränderung gegenüber 2005 in Prozent,K03455,1900
2018,Grafschaft Bentheim,Syrien,Veränderung gegenüber 2005 in Prozent,K03456,1065
2018,Leer,Syrien,Veränderung gegenüber 2005 in Prozent,K03457,1247
2018,Oldenburg,Syrien,Veränderung gegenüber 2005 in Prozent,K03458,682
2018,Osnabrück,Syrien,Veränderung gegenüber 2005 in Prozent,K03459,1159
2018,Vechta,Syrien,Veränderung gegenüber 2005 in Prozent,K03460,1120
