Migration und Teilhabe in Niedersachsen - Integrationsmonitoring 2021,Gebietseinheit,Land der Staatsangehörigkeit,Units,GeoCode,Value,Value_2
2024,"dav. Hannover, Umland",Türkei,Veränderung gegenüber 2005 in Prozent,K03241999,+5.56575514542468,5,565755145
2024,"Diepholz",Türkei,Veränderung gegenüber 2005 in Prozent,K03251,+2.3489932885906,2,348993289
2024,"Hameln-Pyrmont",Türkei,Veränderung gegenüber 2005 in Prozent,K03252,-11.2076994722136,-11,20769947
2024,"Hildesheim",Türkei,Veränderung gegenüber 2005 in Prozent,K03254,-13.523901032909,-13,52390103
2024,"Holzminden",Türkei,Veränderung gegenüber 2005 in Prozent,K03255,-26.1992619926199,-26,19926199
2024,"Nienburg (Weser)",Türkei,Veränderung gegenüber 2005 in Prozent,K03256,-22.883064516129,-22,88306452
2024,"Schaumburg",Türkei,Veränderung gegenüber 2005 in Prozent,K03257,-21.8954248366013,-21,89542484
2024,"Statistische Region Hannover",Türkei,Veränderung gegenüber 2005 in Prozent,K032,-11.8621603711067,-11,86216037
2024,"Celle",Türkei,Veränderung gegenüber 2005 in Prozent,K03351,-42.7212572373863,-42,72125724
2024,"Cuxhaven",Türkei,Veränderung gegenüber 2005 in Prozent,K03352,-13.1190269331017,-13,11902693
2024,"Harburg",Türkei,Veränderung gegenüber 2005 in Prozent,K03353,+40.5188387893762,40,51883879
2024,"Lüchow-Dannenberg",Türkei,Veränderung gegenüber 2005 in Prozent,K03354,+49.0384615384615,49,03846154
2024,"Lüneburg",Türkei,Veränderung gegenüber 2005 in Prozent,K03355,+9.54773869346734,9,547738693
2024,"Osterholz",Türkei,Veränderung gegenüber 2005 in Prozent,K03356,-9.72222222222222,-9,722222222
2024,"Rotenburg (Wümme)",Türkei,Veränderung gegenüber 2005 in Prozent,K03357,-12,-12
2024,"Heidekreis",Türkei,Veränderung gegenüber 2005 in Prozent,K03358,-34.0786430223593,-34,07864302
2024,"Stade",Türkei,Veränderung gegenüber 2005 in Prozent,K03359,+6.8332483426823,6,833248343
2024,"Uelzen",Türkei,Veränderung gegenüber 2005 in Prozent,K03360,-7.30337078651685,-7,303370787
2024,"Verden",Türkei,Veränderung gegenüber 2005 in Prozent,K03361,-32.4853228962818,-32,4853229
2024,"Statistische Region Lüneburg",Türkei,Veränderung gegenüber 2005 in Prozent,K033,-12.195796460177,-12,19579646
2024,"Delmenhorst, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03401,-25.3236501420903,-25,32365014
2024,"Emden, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03402,-19.5710455764075,-19,57104558
2024,"Oldenburg (Oldb), Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03403,-29.57416939635,-29,5741694
2024,"Osnabrück, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03404,-14.7214441332088,-14,72144413
2024,"Wilhelmshaven, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03405,-30.5354558610709,-30,53545586
2024,"Ammerland",Türkei,Veränderung gegenüber 2005 in Prozent,K03451,-12.7423822714681,-12,74238227
2024,"Aurich",Türkei,Veränderung gegenüber 2005 in Prozent,K03452,+118.181818181818,118,1818182
2024,"Cloppenburg",Türkei,Veränderung gegenüber 2005 in Prozent,K03453,-9.04669260700389,-9,046692607
2024,"Emsland",Türkei,Veränderung gegenüber 2005 in Prozent,K03454,-3.23920265780731,-3,239202658
2024,"Friesland",Türkei,Veränderung gegenüber 2005 in Prozent,K03455,-7.2463768115942,-7,246376812
2024,"Grafschaft Bentheim",Türkei,Veränderung gegenüber 2005 in Prozent,K03456,-24.5714285714286,-24,57142857
2024,"Leer",Türkei,Veränderung gegenüber 2005 in Prozent,K03457,+29.8904538341158,29,89045383
2024,"Oldenburg",Türkei,Veränderung gegenüber 2005 in Prozent,K03458,+0.478468899521531,0,4784689
2024,"Osnabrück",Türkei,Veränderung gegenüber 2005 in Prozent,K03459,-15.7166123778502,-15,71661238
2024,"Vechta",Türkei,Veränderung gegenüber 2005 in Prozent,K03460,-27.1396754692969,-27,13967547
2024,"Wesermarsch",Türkei,Veränderung gegenüber 2005 in Prozent,K03461,-25.0317662007624,-25,0317662
2024,"Wittmund",Türkei,Veränderung gegenüber 2005 in Prozent,K03462,-2.4390243902439,-2,43902439
2024,"Statistische Region Weser-Ems",Türkei,Veränderung gegenüber 2005 in Prozent,K034,-15.9873097465965,-15,98730975
2024,"Niedersachsen",Türkei,Veränderung gegenüber 2005 in Prozent,K030,-13.278015735049,-13,27801574
2025,"Braunschweig, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03101,-15.8133288568071,-15,81332886
2025,"Salzgitter, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03102,-23.3386075949367,-23,33860759
2025,"Wolfsburg, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03103,+71.2564543889845,71,25645439
2025,"Gifhorn",Türkei,Veränderung gegenüber 2005 in Prozent,K03151,+8.77561744613768,8,775617446
2025,"Goslar",Türkei,Veränderung gegenüber 2005 in Prozent,K03153,-24.0702479338843,-24,07024793
2025,"Helmstedt",Türkei,Veränderung gegenüber 2005 in Prozent,K03154,-17.9755671902269,-17,97556719
2025,"Northeim",Türkei,Veränderung gegenüber 2005 in Prozent,K03155,-22.0272904483431,-22,02729045
2025,"Peine",Türkei,Veränderung gegenüber 2005 in Prozent,K03157,-21.2491513917176,-21,24915139
2025,"Wolfenbüttel",Türkei,Veränderung gegenüber 2005 in Prozent,K03158,-17.7358490566038,-17,73584906
2025,"Göttingen",Türkei,Veränderung gegenüber 2005 in Prozent,K03159,-18.257912634057,-18,25791263
2025,"Statistische Region Braunschweig",Türkei,Veränderung gegenüber 2005 in Prozent,K031,-15.9032748581389,-15,90327486
2025,"Region Hannover",Türkei,Veränderung gegenüber 2005 in Prozent,K03241,-11.9162261355601,-11,91622614
2025,"dav. Hannover, Lhst.",Türkei,Veränderung gegenüber 2005 in Prozent,K03241001,-21.8604651162791,-21,86046512
2025,"dav. Hannover, Umland",Türkei,Veränderung gegenüber 2005 in Prozent,K03241999,+6.67697362063968,6,676973621
2025,"Diepholz",Türkei,Veränderung gegenüber 2005 in Prozent,K03251,-2.96420581655481,-2,964205817
2025,"Hameln-Pyrmont",Türkei,Veränderung gegenüber 2005 in Prozent,K03252,-13.5361688916486,-13,53616889
2025,"Hildesheim",Türkei,Veränderung gegenüber 2005 in Prozent,K03254,-16.2863319721355,-16,28633197
2025,"Holzminden",Türkei,Veränderung gegenüber 2005 in Prozent,K03255,-29.1512915129151,-29,15129151
2025,"Nienburg (Weser)",Türkei,Veränderung gegenüber 2005 in Prozent,K03256,-24.8991935483871,-24,89919355
2025,"Schaumburg",Türkei,Veränderung gegenüber 2005 in Prozent,K03257,-23.8562091503268,-23,85620915
2025,"Statistische Region Hannover",Türkei,Veränderung gegenüber 2005 in Prozent,K032,-13.9606803622708,-13,96068036
2025,"Celle",Türkei,Veränderung gegenüber 2005 in Prozent,K03351,-43.7551695616212,-43,75516956
2025,"Cuxhaven",Türkei,Veränderung gegenüber 2005 in Prozent,K03352,-12.2502172024327,-12,2502172
2025,"Harburg",Türkei,Veränderung gegenüber 2005 in Prozent,K03353,+33.7245213094503,33,72452131
2025,"Lüchow-Dannenberg",Türkei,Veränderung gegenüber 2005 in Prozent,K03354,+44.2307692307692,44,23076923
2025,"Lüneburg",Türkei,Veränderung gegenüber 2005 in Prozent,K03355,+8.04020100502512,8,040201005
2025,"Osterholz",Türkei,Veränderung gegenüber 2005 in Prozent,K03356,-12.202380952381,-12,20238095
2025,"Rotenburg (Wümme)",Türkei,Veränderung gegenüber 2005 in Prozent,K03357,-17,-17
2025,"Heidekreis",Türkei,Veränderung gegenüber 2005 in Prozent,K03358,-37.1626831148805,-37,16268311
2025,"Stade",Türkei,Veränderung gegenüber 2005 in Prozent,K03359,+6.8332483426823,6,833248343
2025,"Uelzen",Türkei,Veränderung gegenüber 2005 in Prozent,K03360,-0.280898876404494,-0,280898876
2025,"Verden",Türkei,Veränderung gegenüber 2005 in Prozent,K03361,-34.4422700587084,-34,44227006
2025,"Statistische Region Lüneburg",Türkei,Veränderung gegenüber 2005 in Prozent,K033,-14.2007743362832,-14,20077434
2025,"Delmenhorst, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03401,-26.2709188506473,-26,27091885
2025,"Emden, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03402,-26.2734584450402,-26,27345845
2025,"Oldenburg (Oldb), Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03403,-29.57416939635,-29,5741694
2025,"Osnabrück, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03404,-13.009648303766,-13,0096483
2025,"Wilhelmshaven, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03405,-32.7062228654124,-32,70622287
2025,"Ammerland",Türkei,Veränderung gegenüber 2005 in Prozent,K03451,-14.1274238227147,-14,12742382
2025,"Aurich",Türkei,Veränderung gegenüber 2005 in Prozent,K03452,+106.818181818182,106,8181818
2025,"Cloppenburg",Türkei,Veränderung gegenüber 2005 in Prozent,K03453,-8.56031128404669,-8,560311284
2025,"Emsland",Türkei,Veränderung gegenüber 2005 in Prozent,K03454,-7.80730897009967,-7,80730897
2025,"Friesland",Türkei,Veränderung gegenüber 2005 in Prozent,K03455,-8.69565217391304,-8,695652174
2025,"Grafschaft Bentheim",Türkei,Veränderung gegenüber 2005 in Prozent,K03456,-29.7142857142857,-29,71428571
2025,"Leer",Türkei,Veränderung gegenüber 2005 in Prozent,K03457,+37.7151799687011,37,71517997
2025,"Oldenburg",Türkei,Veränderung gegenüber 2005 in Prozent,K03458,-1.11642743221691,-1,116427432
2025,"Osnabrück",Türkei,Veränderung gegenüber 2005 in Prozent,K03459,-18.2953311617807,-18,29533116
2025,"Vechta",Türkei,Veränderung gegenüber 2005 in Prozent,K03460,-31.7531021317213,-31,75310213
2025,"Wesermarsch",Türkei,Veränderung gegenüber 2005 in Prozent,K03461,-27.8907242693774,-27,89072427
2025,"Wittmund",Türkei,Veränderung gegenüber 2005 in Prozent,K03462,-8.53658536585366,-8,536585366
2025,"Statistische Region Weser-Ems",Türkei,Veränderung gegenüber 2005 in Prozent,K034,-17.894863660094,-17,89486366
2025,"Niedersachsen",Türkei,Veränderung gegenüber 2005 in Prozent,K030,-15.3434649366476,-15,34346494
2005,"Braunschweig, Stadt",Rumänien,Veränderung gegenüber 2005 in Prozent,K03101,0,0
2005,"Salzgitter, Stadt",Rumänien,Veränderung gegenüber 2005 in Prozent,K03102,0,0
2005,"Wolfsburg, Stadt",Rumänien,Veränderung gegenüber 2005 in Prozent,K03103,0,0
2005,"Gifhorn",Rumänien,Veränderung gegenüber 2005 in Prozent,K03151,0,0
2005,"Goslar",Rumänien,Veränderung gegenüber 2005 in Prozent,K03153,0,0
2005,"Helmstedt",Rumänien,Veränderung gegenüber 2005 in Prozent,K03154,0,0
2005,"Northeim",Rumänien,Veränderung gegenüber 2005 in Prozent,K03155,0,0
2005,"Peine",Rumänien,Veränderung gegenüber 2005 in Prozent,K03157,0,0
2005,"Wolfenbüttel",Rumänien,Veränderung gegenüber 2005 in Prozent,K03158,0,0
2005,"Göttingen",Rumänien,Veränderung gegenüber 2005 in Prozent,K03159,0,0
2005,"Statistische Region Braunschweig",Rumänien,Veränderung gegenüber 2005 in Prozent,K031,0,0
2005,"Region Hannover",Rumänien,Veränderung gegenüber 2005 in Prozent,K03241,0,0
2005,"dav. Hannover, Lhst.",Rumänien,Veränderung gegenüber 2005 in Prozent,K03241001,0,0
2005,"dav. Hannover, Umland",Rumänien,Veränderung gegenüber 2005 in Prozent,K03241999,0,0
2005,"Diepholz",Rumänien,Veränderung gegenüber 2005 in Prozent,K03251,0,0
2005,"Hameln-Pyrmont",Rumänien,Veränderung gegenüber 2005 in Prozent,K03252,0,0
2005,"Hildesheim",Rumänien,Veränderung gegenüber 2005 in Prozent,K03254,0,0
2005,"Holzminden",Rumänien,Veränderung gegenüber 2005 in Prozent,K03255,0,0
2005,"Nienburg (Weser)",Rumänien,Veränderung gegenüber 2005 in Prozent,K03256,0,0
2005,"Schaumburg",Rumänien,Veränderung gegenüber 2005 in Prozent,K03257,0,0
2005,"Statistische Region Hannover",Rumänien,Veränderung gegenüber 2005 in Prozent,K032,0,0
2005,"Celle",Rumänien,Veränderung gegenüber 2005 in Prozent,K03351,0,0
2005,"Cuxhaven",Rumänien,Veränderung gegenüber 2005 in Prozent,K03352,0,0
2005,"Harburg",Rumänien,Veränderung gegenüber 2005 in Prozent,K03353,0,0
2005,"Lüchow-Dannenberg",Rumänien,Veränderung gegenüber 2005 in Prozent,K03354,0,0
2005,"Lüneburg",Rumänien,Veränderung gegenüber 2005 in Prozent,K03355,0,0
2005,"Osterholz",Rumänien,Veränderung gegenüber 2005 in Prozent,K03356,0,0
2005,"Rotenburg (Wümme)",Rumänien,Veränderung gegenüber 2005 in Prozent,K03357,0,0
2005,"Heidekreis",Rumänien,Veränderung gegenüber 2005 in Prozent,K03358,0,0
2005,"Stade",Rumänien,Veränderung gegenüber 2005 in Prozent,K03359,0,0
2005,"Uelzen",Rumänien,Veränderung gegenüber 2005 in Prozent,K03360,0,0
2005,"Verden",Rumänien,Veränderung gegenüber 2005 in Prozent,K03361,0,0
2005,"Statistische Region Lüneburg",Rumänien,Veränderung gegenüber 2005 in Prozent,K033,0,0
2005,"Delmenhorst, Stadt",Rumänien,Veränderung gegenüber 2005 in Prozent,K03401,0,0
2005,"Emden, Stadt",Rumänien,Veränderung gegenüber 2005 in Prozent,K03402,0,0
2005,"Oldenburg (Oldb), Stadt",Rumänien,Veränderung gegenüber 2005 in Prozent,K03403,0,0
2005,"Osnabrück, Stadt",Rumänien,Veränderung gegenüber 2005 in Prozent,K03404,0,0
2005,"Wilhelmshaven, Stadt",Rumänien,Veränderung gegenüber 2005 in Prozent,K03405,0,0
2005,"Ammerland",Rumänien,Veränderung gegenüber 2005 in Prozent,K03451,0,0
2005,"Aurich",Rumänien,Veränderung gegenüber 2005 in Prozent,K03452,0,0
2005,"Cloppenburg",Rumänien,Veränderung gegenüber 2005 in Prozent,K03453,0,0
2005,"Emsland",Rumänien,Veränderung gegenüber 2005 in Prozent,K03454,0,0
2005,"Friesland",Rumänien,Veränderung gegenüber 2005 in Prozent,K03455,0,0
2005,"Grafschaft Bentheim",Rumänien,Veränderung gegenüber 2005 in Prozent,K03456,0,0
2005,"Leer",Rumänien,Veränderung gegenüber 2005 in Prozent,K03457,0,0
2005,"Oldenburg",Rumänien,Veränderung gegenüber 2005 in Prozent,K03458,0,0
2005,"Osnabrück",Rumänien,Veränderung gegenüber 2005 in Prozent,K03459,0,0
2005,"Vechta",Rumänien,Veränderung gegenüber 2005 in Prozent,K03460,0,0
2005,"Wesermarsch",Rumänien,Veränderung gegenüber 2005 in Prozent,K03461,0,0
2005,"Wittmund",Rumänien,Veränderung gegenüber 2005 in Prozent,K03462,0,0
2005,"Statistische Region Weser-Ems",Rumänien,Veränderung gegenüber 2005 in Prozent,K034,0,0
2005,"Niedersachsen",Rumänien,Veränderung gegenüber 2005 in Prozent,K030,0,0
2011,"Braunschweig, Stadt",Rumänien,Veränderung gegenüber 2005 in Prozent,K03101,-16.8067226890756,-16,80672269
2011,"Salzgitter, Stadt",Rumänien,Veränderung gegenüber 2005 in Prozent,K03102,+16.6666666666667,16,66666667
2011,"Wolfsburg, Stadt",Rumänien,Veränderung gegenüber 2005 in Prozent,K03103,+10.2564102564103,10,25641026
2011,"Gifhorn",Rumänien,Veränderung gegenüber 2005 in Prozent,K03151,+50,50
2011,"Goslar",Rumänien,Veränderung gegenüber 2005 in Prozent,K03153,+123.913043478261,123,9130435
2011,"Helmstedt",Rumänien,Veränderung gegenüber 2005 in Prozent,K03154,+66.6666666666667,66,66666667
2011,"Northeim",Rumänien,Veränderung gegenüber 2005 in Prozent,K03155,+120.512820512821,120,5128205
2011,"Peine",Rumänien,Veränderung gegenüber 2005 in Prozent,K03157,+56.25,56,25
2011,"Wolfenbüttel",Rumänien,Veränderung gegenüber 2005 in Prozent,K03158,+108.333333333333,108,3333333
2011,"Göttingen",Rumänien,Veränderung gegenüber 2005 in Prozent,K03159,+23.8993710691824,23,89937107
2011,"Statistische Region Braunschweig",Rumänien,Veränderung gegenüber 2005 in Prozent,K031,+26.3613861386139,26,36138614
2011,"Region Hannover",Rumänien,Veränderung gegenüber 2005 in Prozent,K03241,+81.8306010928962,81,83060109
2011,"dav. Hannover, Lhst.",Rumänien,Veränderung gegenüber 2005 in Prozent,K03241001,+172.835820895522,172,8358209
2011,"dav. Hannover, Umland",Rumänien,Veränderung gegenüber 2005 in Prozent,K03241999,+5.03778337531486,5,037783375
2011,"Diepholz",Rumänien,Veränderung gegenüber 2005 in Prozent,K03251,+113.559322033898,113,559322
2011,"Hameln-Pyrmont",Rumänien,Veränderung gegenüber 2005 in Prozent,K03252,+190.909090909091,190,9090909
2011,"Hildesheim",Rumänien,Veränderung gegenüber 2005 in Prozent,K03254,+23.0769230769231,23,07692308
2011,"Holzminden",Rumänien,Veränderung gegenüber 2005 in Prozent,K03255,+71.4285714285714,71,42857143
2011,"Nienburg (Weser)",Rumänien,Veränderung gegenüber 2005 in Prozent,K03256,+315.151515151515,315,1515152
2011,"Schaumburg",Rumänien,Veränderung gegenüber 2005 in Prozent,K03257,+8.47457627118644,8,474576271
2011,"Statistische Region Hannover",Rumänien,Veränderung gegenüber 2005 in Prozent,K032,+85.0277264325323,85,02772643
2011,"Celle",Rumänien,Veränderung gegenüber 2005 in Prozent,K03351,+46.6666666666667,46,66666667
2011,"Cuxhaven",Rumänien,Veränderung gegenüber 2005 in Prozent,K03352,+46.1538461538462,46,15384615
2011,"Harburg",Rumänien,Veränderung gegenüber 2005 in Prozent,K03353,+51.5873015873016,51,58730159
2011,"Lüchow-Dannenberg",Rumänien,Veränderung gegenüber 2005 in Prozent,K03354,+612.5,612,5
2011,"Lüneburg",Rumänien,Veränderung gegenüber 2005 in Prozent,K03355,+108.108108108108,108,1081081
2011,"Osterholz",Rumänien,Veränderung gegenüber 2005 in Prozent,K03356,+100,100
2011,"Rotenburg (Wümme)",Rumänien,Veränderung gegenüber 2005 in Prozent,K03357,+151.785714285714,151,7857143
2011,"Heidekreis",Rumänien,Veränderung gegenüber 2005 in Prozent,K03358,+41.4634146341463,41,46341463
2011,"Stade",Rumänien,Veränderung gegenüber 2005 in Prozent,K03359,+78.8235294117647,78,82352941
2011,"Uelzen",Rumänien,Veränderung gegenüber 2005 in Prozent,K03360,+131.818181818182,131,8181818
2011,"Verden",Rumänien,Veränderung gegenüber 2005 in Prozent,K03361,+92.8571428571429,92,85714286
2011,"Statistische Region Lüneburg",Rumänien,Veränderung gegenüber 2005 in Prozent,K033,+84.3351548269581,84,33515483
2011,"Delmenhorst, Stadt",Rumänien,Veränderung gegenüber 2005 in Prozent,K03401,+80.7692307692308,80,76923077
2011,"Emden, Stadt",Rumänien,Veränderung gegenüber 2005 in Prozent,K03402,+105.128205128205,105,1282051
2011,"Oldenburg (Oldb), Stadt",Rumänien,Veränderung gegenüber 2005 in Prozent,K03403,+40.8695652173913,40,86956522
2011,"Osnabrück, Stadt",Rumänien,Veränderung gegenüber 2005 in Prozent,K03404,+345.762711864407,345,7627119
2011,"Wilhelmshaven, Stadt",Rumänien,Veränderung gegenüber 2005 in Prozent,K03405,+393.333333333333,393,3333333
2011,"Ammerland",Rumänien,Veränderung gegenüber 2005 in Prozent,K03451,+272,272
2011,"Aurich",Rumänien,Veränderung gegenüber 2005 in Prozent,K03452,+138.709677419355,138,7096774
2011,"Cloppenburg",Rumänien,Veränderung gegenüber 2005 in Prozent,K03453,+3161.76470588235,3161,764706
2011,"Emsland",Rumänien,Veränderung gegenüber 2005 in Prozent,K03454,+1196.05263157895,1196,052632
2011,"Friesland",Rumänien,Veränderung gegenüber 2005 in Prozent,K03455,+95.6521739130435,95,65217391
2011,"Grafschaft Bentheim",Rumänien,Veränderung gegenüber 2005 in Prozent,K03456,+381.081081081081,381,0810811
2011,"Leer",Rumänien,Veränderung gegenüber 2005 in Prozent,K03457,+67.2131147540984,67,21311475
2011,"Oldenburg",Rumänien,Veränderung gegenüber 2005 in Prozent,K03458,+583.333333333333,583,3333333
2011,"Osnabrück",Rumänien,Veränderung gegenüber 2005 in Prozent,K03459,+451.908396946565,451,9083969
2011,"Vechta",Rumänien,Veränderung gegenüber 2005 in Prozent,K03460,+645.348837209302,645,3488372
2011,"Wesermarsch",Rumänien,Veränderung gegenüber 2005 in Prozent,K03461,+50,50
2011,"Wittmund",Rumänien,Veränderung gegenüber 2005 in Prozent,K03462,+175,175
2011,"Statistische Region Weser-Ems",Rumänien,Veränderung gegenüber 2005 in Prozent,K034,+437.221633085896,437,2216331
2011,"Niedersachsen",Rumänien,Veränderung gegenüber 2005 in Prozent,K030,+169.101123595506,169,1011236
